Word,Lemmas
warn,warned;warns;warning
egg,eggs;egged;egging
register,registered;registers;registering
kid,kids;kidding;kidded
factory,factories
onto,ontos
fourth,fourths
signal,signals;signalled;signalling
cook,cooking;cooked;cooks
reserve,reserves;reserved;reserving
phase,phases;phased;phasing
bright,brighter;brightest
stretch,stretched;stretching;stretches
castle,castles
sing,singing;sang;sung;sings
climb,climbed;climbing;climbs
destroy,destroyed;destroying;destroys
combine,combined;combining;combines
opposite,opposites
nod,nodded;nodding;nods
acid,acids
offence,offences
paris,pariss
slip,slipped;slipping;slips
jump,jumped;jumping;jumps
burn,burned;burning;burnt;burns
concentration,concentrations
crown,crowned;crowns;crowning
error,errors
module,modules
appointment,appointments
delay,delayed;delays;delaying
undertake,undertaken;undertaking;undertook;undertakes
nobody,nobodies
criminal,criminals
enterprise,enterprises
perfect,perfected;perfecting;perfects
recommend,recommended;recommends;recommending
absence,absences
weapon,weapons
irish,irishes
weather,weathered;weathers;weathering
birth,births
settlement,settlements
teaching,teachings
assembly,assemblies
bottle,bottles;bottled;bottling
recognize,recognized;recognizing;recognizes
pool,pools;pooling;pooled
criticism,criticisms
instruction,instructions
silence,silenced;silences;silencing
fee,fees
component,components
temperature,temperatures
command,commands;commanded;commanding
wild,wilder;wildest;wilds
implication,implications
recognition,recognitions
bishop,bishops
defeat,defeated;defeats;defeating
jack,jacks;jacked;jacking
sequence,sequences;sequenced;sequencing
solicitor,solicitors
export,exports;exported;exporting
expenditure,expenditures
republic,republics
publication,publications
thin,thinner;thinning;thinned;thinnest;thins
neck,necks;necking;necked
mix,mixed;mixing;mixes
captain,captains;captained;captaining
household,households
friday,fridays
moral,morals
bedroom,bedrooms
treaty,treaties
guest,guests;guesting;guested
index,indices;indexes;indexed;indexing
grey,greys;greying;greyed;greyer;greyest
familiar,familiars
journey,journeys;journeyed;journeying
pleasure,pleasures;pleasuring
academic,academics
curriculum,curricula;curriculums
ear,ears
circle,circles;circled;circling
unlikely,unlikeliest
border,borders;bordering;bordered
conclude,concluded;concludes;concluding
specialist,specialists
resident,residents
initiative,initiatives
metal,metals
fashion,fashioned;fashions;fashioning
taste,tastes;tasted;tasting
violence,violences
wash,washed;washing;washes
congress,congresses
brain,brains;braining;brained
scientist,scientists
favourite,favourites
assumption,assumptions
illustrate,illustrated;illustrates;illustrating
monday,mondays
imply,implies;implied;implying
realize,realized;realizing;realizes
china,chinas
smoke,smoking;smoked;smokes
ministry,ministries
instrument,instruments
guarantee,guaranteed;guarantees;guaranteeing
opening,openings
root,roots;rooted;rooting
till,tills;tilled;tilling
gun,guns;gunned;gunning
theme,themes
generate,generated;generates;generating
investigate,investigated;investigating;investigates
italian,italians
gallery,galleries
lane,lanes
cat,cats
communist,communists
sky,skies;skied
valley,valleys
lunch,lunches;lunched;lunching
upper,uppers
prospect,prospects;prospecting;prospected
fuel,fuels;fuelled;fuelling
novel,novels
remark,remarks;remarked;remarking
priority,priorities
location,locations
combination,combinations
contemporary,contemporaries
busy,busiest;busied;busier;busying;busies
troop,troops;trooped;trooping
interpretation,interpretations
martin,martins
motion,motions;motioned;motioning
rely,relied;relying;relies
tool,tools;tooling
coal,coals
fan,fans;fanned;fanning
revenue,revenues
disappear,disappeared;disappearing;disappears
membership,memberships
tom,toms
advise,advised;advising;advises
ban,banned;banning;bans
noise,noises;noised
tiny,tiniest;tinier;tinies
constant,constants
gate,gates;gated;gating
earn,earned;earning;earns
motor,motors;motored;motoring
proceed,proceeds;proceeded;proceeding
witness,witnesses;witnessed;witnessing
succeed,succeeded;succeeds;succeeding
wing,wings;winging;winged
criterion,criteria
faith,faiths
deputy,deputies
inform,informed;informing;informs
knock,knocked;knocking;knocks
variation,variations
afford,afforded;affords;affording
approve,approved;approving;approves
professor,professors
shut,shutting;shuts
smell,smells;smelt;smelled;smelling
remind,reminded;reminds;reminding
elect,elected;electing;elects
suspect,suspected;suspects;suspecting
palace,palaces
soldier,soldiers;soldiering;soldiered
lean,leaned;leaning;leant;leans;leaner
cope,coping;coped;copes
hurt,hurts;hurting
winner,winners
indian,indians
tone,tones;toned;toning
chain,chains;chained;chaining
iron,irons;ironed;ironing
literature,literatures
kick,kicked;kicking;kicks
principal,principals
dispute,disputes;disputed;disputing
tooth,teeth
kiss,kissed;kissing;kisses
incident,incidents
maximum,maxima;maximums
shock,shocked;shocks;shocking
leaf,leaves;leafing;leafed;leafs
suggestion,suggestions
aye,ayes
derive,derived;derives;deriving
guard,guards;guarded;guarding
hell,hells
h,hed;hs
minimum,minima
italy,italies
hate,hated;hates;hating
religion,religions
lake,lakes
foundation,foundations
vital,vitals
minor,minors
tall,taller;tallest
frame,frames;framed;framing
bid,bids;bidding;bade;bidden;bid
passage,passages
fruit,fruits;fruiting;fruited
representation,representations
ill,ills
blame,blamed;blaming;blames
comparison,comparisons
quote,quoted;quotes;quoting
cast,casting;casts
device,devices
persuade,persuaded;persuading;persuades
guy,guys
fun,funs
fellow,fellows
variable,variables
restaurant,restaurants
recover,recovered;recovering;recovers
coast,coasts;coasting;coasted
thick,thicker;thickest
bond,bonds;bonded;bonding
breath,breaths
shot,shots
wake,woke;woken;waking;wakes;waked
ancient,ancients
usa,usas
soil,soils;soiled;soiling
gather,gathered;gathering;gathers
australia,australias
champion,champions;championed;championing
external,externals
creation,creations
rare,rarer;rarest;raring
engineering,engineerings
negative,negatives;negatived
pub,pubs
grand,grander;grandest;grands
mechanism,mechanisms
clause,clauses
silver,silvered;silvering;silvers
observation,observations
oppose,opposed;opposing;opposes
elderly,elderlies
permit,permitted;permits;permitting
milk,milked;milking;milks
rent,rents;rented;renting
port,ports;porting;ported
defendant,defendants
panel,panels;panelled;panelling
badly,worse
cool,cooling;cooled;cooler;cools;coolest
african,africans
neighbour,neighbours
abuse,abused;abuses;abusing
liability,liabilities
atmosphere,atmospheres
pocket,pockets;pocketing;pocketed
secondary,secondaries
championship,championships
distinction,distinctions
attach,attached;attaching;attaches
diet,diets;dieting;dieted
revolution,revolutions
engineer,engineers;engineered;engineering
impression,impressions
leadership,leaderships
fat,fats;fatter;fattest
negotiation,negotiations
welfare,welfares
prior,priors
plenty,plenties
fix,fixed;fixing;fixes
camp,camps;camped;camping;camper
sharp,sharps;sharper;sharpest
establishment,establishments
explore,explored;exploring;explores
tip,tips;tipped;tipping
roof,roofs;roofed;roofing
tank,tanks
deposit,deposits;deposited;depositing
outline,outlined;outlines;outlining
trend,trends;trending
meanwhile,meanwhiles
beach,beaches;beached;beaching
shoe,shoes;shod;shoeing;shodden
accuse,accused;accusing;accuses
rush,rushed;rushing;rushes
ticket,tickets
origin,origins
accompany,accompanied;accompanying;accompanies
equivalent,equivalents
entire,entires
drawing,drawings
cancer,cancers
catholic,catholics
coach,coaches;coaching;coached
expense,expenses
convention,conventions
construct,constructed;constructing;constructs
exclude,excluded;excluding;excludes
jones,joness
swing,swung;swinging;swings
pause,paused;pausing;pauses
pop,popped;pops;popping
height,heights
split,splitting;splits
fundamental,fundamentals
significance,significances
mirror,mirrors;mirrored;mirroring
urge,urged;urging;urges
honour,honours;honoured;honouring
charity,charities
editor,editors
rail,rails;railed;railing
vast,vaster;vastest
withdraw,withdrawn;withdrew;withdrawing;withdraws
outcome,outcomes
wheel,wheels;wheeled;wheeling
severe,severest;severer
label,labelled;labels;labelling;labeled
steal,stolen;stole;stealing;steals
vision,visions
citizen,citizens
corporate,corporates
gift,gifts;gifted;gifting
bone,bones;boning;boned
monitor,monitoring;monitored;monitors
bomb,bombs;bombed;bombing
achievement,achievements
ooh,oohs
pursue,pursued;pursuing;pursues
expectation,expectations
cycle,cycles;cycling;cycled
enemy,enemies
plain,plains;plainer;plainest
schedule,scheduled;schedules;scheduling
nose,noses;nosed;nosing
parish,parishes
manufacturer,manufacturers
tenant,tenants;tenanted
bob,bobbing;bobbed;bobs
guess,guessed;guessing;guesses
servant,servants
corporation,corporations
funny,funniest;funnier;funnies
radical,radicals
prisoner,prisoners
collapse,collapsed;collapsing;collapses
justify,justified;justifying;justifies
lesson,lessons
democracy,democracies
notion,notions
lawyer,lawyers
inflation,inflations
complaint,complaints
van,vans
bush,bushes;bushed
surround,surrounded;surrounding;surrounds
plane,planes;planing;planed
wednesday,wednesdays
permanent,permanents
bath,baths;bathing;bathed
passenger,passengers
territory,territories
finding,findings
spain,spains
yellow,yellows;yellower;yellowest;yellowing;yellowed
being,beings
licence,licences;licenced
import,imports;imported;importing
weak,weaker;weakest
abandon,abandoned;abandoning;abandons
trace,traced;traces;tracing
desk,desks
independence,independences
breakfast,breakfasts;breakfasted;breakfasting
owe,owed;owing;owes
coat,coats;coated;coating
gap,gaps
string,strings;strung;stringing
rank,ranks;ranked;ranking
supporter,supporters
prize,prizes;prized;prizing
accommodation,accommodations
boundary,boundaries
tower,towers;towering;towered
formation,formations
sweet,sweets;sweeter;sweetest
plastic,plastics
transaction,transactions
implement,implemented;implementing;implements
repair,repairs;repaired;repairing
phrase,phrases;phrased;phrasing
mill,mills;milling;milled
occupy,occupied;occupying;occupies
buyer,buyers
mike,mikes
unknown,unknowns
exception,exceptions
connect,connected;connecting;connects
sick,sicker;sickest
resolution,resolutions
column,columns
harry,harried;harrying;harries
knee,knees;kneeing;kneed
crash,crashed;crashing;crashes
appreciate,appreciated;appreciating;appreciates
topic,topics
database,databases
resolve,resolved;resolving;resolves
anne,annes
inquiry,inquiries
host,hosts;hosted;hosting
politician,politicians
engage,engaged;engaging;engages
assistance,assistances
mount,mounted;mounting;mounts
dominate,dominated;dominates;dominating
gene,genes
pilot,pilots;piloting;piloted
beauty,beauties
grass,grasses;grassed;grassing
ease,eased;easing;eases
preparation,preparations
fault,faults;faulted;faulting
russia,russias
assistant,assistants
slide,slid;slides;sliding
identity,identities
metre,metres
draft,drafted;drafting;drafts
premise,premises;premised
extreme,extremes;extremest
bell,bells;belled
currency,currencies
incorporate,incorporated;incorporating;incorporates
complain,complained;complaining;complains
quantity,quantities
sink,sank;sunk;sinking;sinks;sunken
minority,minorities
spokesman,spokesmen
emergency,emergencies
input,inputs;inputting;inputted
interpret,interpreted;interpreting;interprets
dismiss,dismissed;dismissing;dismisses
inch,inches;inched;inching
involvement,involvements
reward,rewards;rewarded;rewarding
tension,tensions;tensioned
poll,polls;polled;polling
ward,wards;warding;warded
joke,jokes;joking;joked
bother,bothered;bothering;bothers
alter,altered;altering;alters
acknowledge,acknowledged;acknowledges;acknowledging
rival,rivals;rivalled;rivalling
