Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized
adhesive,NN,0.0,9.0,science,N,N,N,N,C1,C1,0,True
adhocracy,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
adiabatic,NN,0.0,9.0,science,N,N,N,N,C3,NN,0,False
adieu,NN,0.0,0.0,NN,N,N,N,N,C3,NN,1,True
adipose,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
adjacency,NN,0.0,9.0,math,N,N,N,N,C4,NN,0,True
adjacent,C1,5000.0,6.0,math,N,Y,Y,N,A4,A4,1,True
adjectival,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False
adjective,NN,0.0,0.0,NN,N,Y,N,N,B1,B2,1,True
adjoin,NN,0.0,9.0,general,N,N,N,N,B2,B3,1,True
adjoint,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
adjourn,NN,0.0,9.0,social_studies,N,N,N,N,B3,B2,1,True
adjournment,NN,0.0,9.0,social_studies,N,N,N,N,C2,C1,0,True
adjudge,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
adjudicate,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
adjudication,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True
adjudicative,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
adjudicator,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True
adjunct,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True
adjunctive,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
adjure,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
adjust,B2,5000.0,5.0,general,Y,N,N,N,A3,A3,2,True
adjustable,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,True
adjuster,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
adjustment,C1,5000.0,9.0,general,N,N,N,N,A3,A3,1,True
adjutant,NN,0.0,0.0,NN,N,N,N,N,C1,NN,0,True
adjuvant,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
adman,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
admin,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
administer,C1,5000.0,9.0,general,N,Y,Y,Y,B1,B1,1,True
administrate,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
administration,B1,3000.0,4.0,social_studies,Y,N,N,N,A2,A1,1,True
administrative,C1,5000.0,6.0,social_studies,N,Y,Y,Y,A4,B1,1,False
administratively,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False
administrator,C1,5000.0,6.0,social_studies,N,Y,Y,Y,B1,B1,1,True
admirable,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1,False
admirably,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False
admiral,NN,0.0,6.0,social_studies,N,N,N,N,C1,B3,1,True
admiralty,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
admiration,NN,0.0,0.0,NN,N,N,N,N,B1,B2,2,True
admire,B1,3000.0,6.0,general,N,N,N,N,A3,A3,2,True
admirer,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1,True
admiringly,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False
admissibility,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
admissible,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False
admission,C1,5000.0,4.0,social_studies,N,Y,Y,Y,A3,A4,1,True
admit,B1,3000.0,4.0,social_studies,Y,N,N,N,A2,A2,2,True
admittance,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True
admittedly,NN,0.0,0.0,NN,N,N,N,N,B2,B2,0,False
admixture,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
admonish,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True
admonishment,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
admonition,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True
admonitory,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
ado,NN,0.0,0.0,NN,N,N,N,N,C2,C1,1,True
adobe,NN,0.0,3.0,social_studies,N,Y,N,N,C1,C2,0,True
adolescence,NN,0.0,6.0,science,N,Y,N,N,B1,B2,1,True
adolescent,C1,5000.0,0.0,NN,N,Y,N,N,A4,A4,0,True
adopt,B2,3000.0,0.0,NN,Y,N,N,N,A2,A2,2,True
adoptee,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
adopter,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
adoption,C1,5000.0,9.0,social_studies,N,Y,N,Y,B1,B1,1,True
adoptive,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,False
adorable,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,False
adoration,NN,0.0,0.0,NN,N,N,N,N,C1,C3,0,True
adore,NN,0.0,0.0,NN,N,N,N,N,B1,B2,1,True
adoringly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
adorn,NN,0.0,9.0,general,N,Y,N,N,B2,C1,1,True
adornment,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
adrenal,NN,0.0,9.0,science,N,N,N,N,C2,C2,0,True
adrenalin,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
adrenaline,NN,0.0,6.0,science,N,Y,N,N,B3,B3,0,True
adrenergic,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
adrenocortical,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
adrift,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False
adroit,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False
adroitly,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
adsorb,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
adsorption,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
adulation,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
adult,A1,3000.0,0.0,NN,Y,N,N,N,A1,A2,2,True
adulterate,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
adulteration,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
adulterer,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
adulteress,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
adulterous,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False
adultery,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True
adulthood,NN,0.0,6.0,science,N,Y,N,N,B2,B3,0,True
adumbrate,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
advance,B2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
advanced,B1,3000.0,0.0,NN,N,N,N,N,NN,NN,2,False
advancement,NN,0.0,9.0,general,N,Y,Y,N,B2,B2,1,True
advancer,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True
advantage,A2,3000.0,5.0,general,Y,N,N,N,A1,A2,2,True
advantageous,NN,0.0,9.0,general,N,Y,N,N,B2,C1,1,False
advantageously,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
advent,NN,0.0,9.0,science,N,Y,N,N,B2,B2,1,True
adventure,A2,3000.0,0.0,NN,N,N,N,N,A3,A3,2,True
adventurer,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True
adventurism,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True
adventurous,NN,0.0,0.0,NN,N,Y,N,N,B2,B3,1,False
adverb,NN,0.0,2.0,social_studies,N,Y,N,N,B3,C2,1,True
adverbial,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
adversarial,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False
adversary,NN,0.0,9.0,social_studies,N,N,N,N,B2,B2,1,True
adversative,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
adverse,C1,5000.0,9.0,science,N,N,N,Y,A4,A4,1,False
adversely,NN,0.0,0.0,NN,N,N,N,N,B2,B3,0,False
adversity,NN,0.0,0.0,NN,N,N,N,N,B2,C1,1,True
advert,NN,0.0,0.0,NN,N,N,N,N,B1,B2,2,True
advertise,A2,3000.0,6.0,general,Y,N,N,N,A2,A2,2,True
advertisement,A2,3000.0,4.0,general,N,N,N,N,A2,A3,2,True
advertiser,NN,0.0,0.0,NN,N,N,Y,Y,B2,B1,1,True
advertising,A2,3000.0,0.0,NN,N,N,N,N,NN,NN,2,True
advertorial,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
advice,A1,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True
advisability,NN,0.0,0.0,NN,N,N,N,N,C3,NN,1,True
advisable,NN,0.0,0.0,NN,N,N,Y,N,B2,C1,1,True
advise,B1,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True
advisedly,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,False
adviser,NN,0.0,0.0,NN,N,N,N,N,A3,A2,1,True
advisor,NN,0.0,3.0,social_studies,N,Y,Y,Y,B1,A4,0,True
advisory,NN,0.0,9.0,social_studies,N,N,Y,Y,B1,B1,0,True
advocacy,NN,0.0,0.0,NN,N,N,N,N,B2,B1,0,True
advocate,C1,5000.0,6.0,social_studies,N,N,N,N,A3,A2,1,True
adware,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
adze,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
aegis,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
aeon,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
aerate,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True
aeration,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
aerial,NN,0.0,0.0,NN,N,Y,N,N,B2,B2,1,True
aero,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
aerobatic,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
aerobic,NN,0.0,6.0,science,N,N,N,N,B2,B1,0,True
aerobically,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
aerodrome,NN,0.0,0.0,NN,N,N,N,N,C2,C2,1,True
aerodynamic,NN,0.0,0.0,NN,N,Y,N,N,C1,C1,0,True
aerofoil,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
aerogram,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
aeronaut,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
aeronautic,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
aeronautical,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False
aeronautics,NN,0.0,9.0,general,N,N,N,N,NN,NN,0,True
aerosol,NN,0.0,9.0,science,N,N,N,N,A4,A4,0,True
aerospace,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,True
aesop,NN,0.0,3.0,social_studies,N,N,N,N,NN,NN,1,True
aesthete,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
aesthetic,C1,5000.0,9.0,general,N,Y,N,N,A4,A4,1,True
aesthetically,NN,0.0,0.0,NN,N,Y,N,N,C1,C1,0,False
aestheticism,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
afar,NN,0.0,0.0,NN,N,Y,N,N,C1,C1,0,True
afeard,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
affability,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
affable,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False
affably,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
affair,B2,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True
affect,A2,3000.0,3.0,general,Y,N,N,N,A1,A1,2,True
affectation,NN,0.0,0.0,NN,N,N,N,N,C2,NN,1,True
affectedly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
affection,C1,5000.0,0.0,NN,N,Y,N,N,B1,B1,2,True
affectionate,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,False
affectionately,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,False
affective,NN,0.0,0.0,NN,N,Y,N,N,B3,C1,0,False
affectively,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False
afferent,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
affidavit,NN,0.0,0.0,NN,N,N,N,N,B3,B2,0,True
affiliate,NN,0.0,0.0,NN,N,N,N,Y,B1,B1,0,True
affiliation,NN,0.0,9.0,social_studies,N,N,N,N,B2,B2,0,True
affine,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
affinity,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1,True
affirm,NN,0.0,9.0,social_studies,N,N,N,N,A4,A4,1,True
affirmation,NN,0.0,9.0,social_studies,N,N,N,N,B3,B3,1,True
affirmative,NN,0.0,6.0,social_studies,N,N,Y,N,B1,B1,1,True
affirmatively,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False
affix,NN,0.0,9.0,general,N,N,N,N,C1,C1,0,True
affixal,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
affixation,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
afflict,NN,0.0,9.0,general,N,N,N,N,B2,B3,1,True
affliction,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True
affluence,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
affluent,NN,0.0,0.0,NN,N,N,N,N,B2,B2,0,True
afford,B1,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True
affordability,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False
affordable,B2,5000.0,9.0,general,N,Y,Y,Y,B1,B1,0,True
affordably,NN,0.0,0.0,NN,N,N,N,N,C5,C2,0,False
affordance,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
afforest,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
afforestation,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
affray,NN,0.0,0.0,NN,N,N,N,N,C1,NN,0,True
affricate,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
affront,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True
afghan,NN,0.0,9.0,social_studies,N,N,N,N,C3,C1,0,True
afghani,NN,0.0,0.0,NN,N,N,N,N,C5,C2,0,True
aficionado,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
afield,NN,0.0,0.0,NN,N,N,N,N,B3,C1,0,False
afire,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False
aflame,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False
afloat,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1,False
afoot,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,False
afore,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False
aforementioned,NN,0.0,0.0,NN,N,N,N,N,B3,C2,0,False
aforesaid,NN,0.0,9.0,social_studies,N,N,N,N,C2,NN,0,False
afoul,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False
afraid,A1,3000.0,0.0,NN,Y,N,N,N,A2,A2,2,True
afresh,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,False
africa,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,2,True
african,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,1,True
afrikaners,NN,0.0,6.0,social_studies,N,N,N,N,NN,NN,0,False
aft,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
after,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
afterbirth,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
afterburner,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
aftercare,NN,0.0,0.0,NN,N,N,N,N,C4,C3,0,True
afterdeck,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
aftereffect,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
afterglow,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
afterlife,NN,0.0,6.0,social_studies,N,N,N,N,C1,C1,0,True
aftermath,C1,5000.0,9.0,general,N,N,N,N,B1,B1,0,True
afternoon,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
aftershave,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
aftershock,NN,0.0,9.0,science,N,N,N,N,C2,B3,0,True
aftertaste,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
afterthought,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
afterward,B2,3000.0,6.0,general,N,Y,Y,Y,A3,A3,2,True
afterwards,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,2,False
afterword,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
again,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,False
against,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,False
agape,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
agar,NN,0.0,6.0,science,N,N,N,N,C3,NN,0,True
agarose,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
agate,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
agave,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
age,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
aged,B2,5000.0,0.0,NN,N,N,N,N,NN,NN,2,True
ageism,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
ageist,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False
ageless,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
agency,B2,3000.0,4.0,social_studies,N,N,N,N,A1,A1,2,True
agenda,B2,3000.0,6.0,social_studies,N,N,N,N,A3,A2,1,True
agenesis,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
agent,B1,3000.0,0.0,NN,Y,N,N,N,A1,A2,2,True
agglomeration,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
agglutinate,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
agglutination,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
agglutinative,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
agglutinin,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
aggrandizement,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
aggravate,NN,0.0,0.0,NN,N,N,N,N,B2,B1,1,True
aggravation,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
aggregate,NN,0.0,9.0,science,N,Y,N,Y,A4,A4,0,True
aggregation,NN,0.0,0.0,NN,N,Y,N,N,B3,C1,1,True
aggregator,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
aggression,C1,5000.0,6.0,social_studies,N,N,N,N,B1,B1,0,True
aggressive,B2,3000.0,0.0,NN,N,N,N,N,A3,A3,2,False
aggressively,NN,0.0,0.0,NN,N,Y,N,N,B2,B1,0,False
aggressiveness,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
aggressor,NN,0.0,9.0,social_studies,N,N,N,N,C1,C1,0,True
aggrieve,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
aggro,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
aghast,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False
agile,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False
agility,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
aging,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,2,True
agitate,NN,0.0,0.0,NN,N,Y,N,N,B2,B3,1,True
agitatedly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
agitation,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True
agitator,NN,0.0,0.0,NN,N,N,N,N,C2,C1,1,True
agitprop,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
aglow,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False
agnostic,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
agnosticism,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
ago,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,False
agog,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
agon,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
agonisingly,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
agonist,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
agonize,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,True
agonizingly,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
agony,NN,0.0,0.0,NN,N,N,N,N,B2,B2,1,True
agora,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
agoraphobia,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
agouti,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
agrarian,NN,0.0,0.0,NN,N,Y,N,N,C1,C1,0,True
agrarianism,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
agree,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
agreeable,NN,0.0,0.0,NN,N,N,N,N,B2,C1,1,False
agreeably,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False
agreement,B1,3000.0,0.0,NN,N,N,N,N,A1,A1,2,True
agribusiness,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
agricultural,C1,5000.0,4.0,social_studies,N,N,N,N,A3,A3,1,False
agriculturally,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
agriculture,B2,5000.0,2.0,social_studies,Y,Y,N,Y,A3,A3,1,True
agriculturist,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
agrochemical,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
agroforestry,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
agronomic,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
agronomist,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
agronomy,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
aground,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False
agua,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
ague,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
ah,A2,3000.0,0.0,NN,N,N,N,N,NN,NN,0,True
ahead,B1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,False
ahistorical,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False
ai,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0,True
aid,B2,3000.0,0.0,NN,Y,N,N,N,A2,A2,2,True
aide,C1,5000.0,9.0,social_studies,N,Y,N,N,B1,A4,0,True
aids,B2,5000.0,0.0,NN,N,N,N,N,NN,NN,0,True
aikido,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
ail,NN,0.0,0.0,NN,N,Y,N,N,B3,B2,1,True
aileron,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
ailment,NN,0.0,9.0,science,N,N,N,N,B3,B2,0,True
aim,B1,3000.0,0.0,NN,Y,N,N,N,A1,A2,2,True
aimless,NN,0.0,0.0,NN,N,N,N,N,C2,C3,1,False
aimlessly,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False
aimlessness,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True
air,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True
airbag,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
airbase,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
airborne,NN,0.0,9.0,science,N,Y,N,N,B3,C1,0,False
airbrake,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
airbrush,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
airbus,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True
aircondition,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
airconditioner,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
aircraft,B2,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True
aircrew,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
airdrop,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
airfare,NN,0.0,0.0,NN,N,N,Y,N,C2,B3,0,True
airfield,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1,True
airflow,NN,0.0,9.0,science,N,N,N,N,C2,NN,0,True
airforce,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
airframe,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True
airhead,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True
airily,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
airless,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False
airlift,NN,0.0,9.0,social_studies,N,N,N,N,C1,B3,0,True
airline,A2,3000.0,0.0,NN,N,N,N,N,A3,A2,1,True
airliner,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1,True
airlock,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True
airmail,NN,0.0,0.0,NN,N,N,N,N,C3,C3,1,True
airman,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1,True
airplane,NN,0.0,0.0,NN,N,Y,Y,N,A4,A3,2,True
airport,A1,3000.0,0.0,NN,N,Y,Y,Y,A4,A4,2,True
airship,NN,0.0,0.0,NN,N,Y,N,N,C2,NN,1,True
airshow,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
airspace,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True
airspeed,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True
airstream,NN,0.0,0.0,NN,N,Y,N,N,C5,NN,0,True
airstrip,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True
airtight,NN,0.0,9.0,science,N,N,N,N,C2,C2,0,False
airtime,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False
airwave,NN,0.0,0.0,NN,N,N,N,N,C1,B2,0,True
airway,NN,0.0,6.0,science,N,N,N,N,C1,B3,1,True
airways,NN,0.0,0.0,NN,N,N,N,N,NN,NN,0,False
airworthiness,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
airworthy,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
airy,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True
aisle,NN,0.0,0.0,NN,N,N,Y,N,B1,B1,1,True
ajar,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,False
akimbo,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False
akin,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1,False
akkadian,NN,0.0,9.0,social_studies,N,N,N,N,NN,NN,0,True
al,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,0,True
ala,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True
alabaster,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
alacrity,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True
alanine,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True
alarm,B1,3000.0,0.0,NN,N,N,N,N,A3,A3,2,True
alarmingly,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False
alarmist,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True
alas,NN,0.0,0.0,NN,N,N,N,Y,B2,B3,1,False
albatross,NN,0.0,9.0,science,N,N,N,N,C1,C1,0,True
albedo,NN,0.0,9.0,science,N,N,N,N,C3,C2,0,True
albeit,NN,0.0,0.0,NN,N,N,N,Y,B1,B2,0,False
